"2024-01-23 15:46:45",admin,"User was logged on",4,-,http://furnitur-shop/admin/site/index.php,127.0.0.1
"2024-01-23 15:46:45",admin,"Access allowed to module ""site""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furnitur-shop/admin/site/index.php,127.0.0.1
