"2024-01-22 12:07:02",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/index.php,127.0.0.1
"2024-01-22 12:07:06",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_dir_id=0,127.0.0.1
"2024-01-22 12:07:10",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:07:14",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=10,127.0.0.1
"2024-01-22 12:07:21",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=10&secret_csrf=17059144340c00714f4ee781e08cecde67169a4970687cc72d0a2cb6bd9909c8094870c96e,127.0.0.1
"2024-01-22 12:07:21",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=10&secret_csrf=17059144340c00714f4ee781e08cecde67169a4970687cc72d0a2cb6bd9909c8094870c96e,127.0.0.1
"2024-01-22 12:07:33",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:07:38",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=9,127.0.0.1
"2024-01-22 12:07:44",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=9&secret_csrf=17059144586e20d6d81619d298c6aec73bec8d17849675e3a97d0f097cdae9ceb3fca71730,127.0.0.1
"2024-01-22 12:07:44",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=9&secret_csrf=17059144586e20d6d81619d298c6aec73bec8d17849675e3a97d0f097cdae9ceb3fca71730,127.0.0.1
"2024-01-22 12:07:49",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:07:52",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8,127.0.0.1
"2024-01-22 12:08:10",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8&secret_csrf=1705914472c0786212dbebade5a7bc21012a6fb3273eb080440d98478c0ea5d94684ed75fb,127.0.0.1
"2024-01-22 12:08:36",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8,127.0.0.1
"2024-01-22 12:08:42",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8&secret_csrf=1705914516fc61ddba89fe3454756cebaa0969cc5161804f11c61c6724a4cb096560f50f11,127.0.0.1
"2024-01-22 12:08:42",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8&secret_csrf=1705914516fc61ddba89fe3454756cebaa0969cc5161804f11c61c6724a4cb096560f50f11,127.0.0.1
"2024-01-22 12:08:59",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:09:02",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=8,127.0.0.1
"2024-01-22 12:09:06",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:09:09",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=9,127.0.0.1
"2024-01-22 12:09:13",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=5,127.0.0.1
"2024-01-22 12:09:16",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1,127.0.0.1
"2024-01-22 12:09:22",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059145566625afaef0753b69bad246d6db01975dc29ef3b14cf3dc3d4dc7af376b5d1e87,127.0.0.1
"2024-01-22 12:09:22",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059145566625afaef0753b69bad246d6db01975dc29ef3b14cf3dc3d4dc7af376b5d1e87,127.0.0.1
"2024-01-22 12:09:26",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=4,127.0.0.1
"2024-01-22 12:09:34",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=7,127.0.0.1
"2024-01-22 12:09:40",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=7&secret_csrf=1705914574469f0f4e60b74ead1464eccb4cf9a13d3f17ea0c71aa7ef0e744beb62832d866,127.0.0.1
"2024-01-22 12:09:40",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=7&secret_csrf=1705914574469f0f4e60b74ead1464eccb4cf9a13d3f17ea0c71aa7ef0e744beb62832d866,127.0.0.1
"2024-01-22 12:09:44",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=4,127.0.0.1
"2024-01-22 12:09:52",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=4&secret_csrf=17059145842159234c87ed11087ce94b958dc729b7ee8297485020435a5ad38085a92e931a,127.0.0.1
"2024-01-22 12:09:52",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=4&secret_csrf=17059145842159234c87ed11087ce94b958dc729b7ee8297485020435a5ad38085a92e931a,127.0.0.1
"2024-01-22 12:10:01",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1,127.0.0.1
"2024-01-22 12:10:07",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059146017c9554b074b79f25afee1d26b92b9f8ca160f07c5a88bc8e45172e7d5c15dda9,127.0.0.1
"2024-01-22 12:10:07",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059146017c9554b074b79f25afee1d26b92b9f8ca160f07c5a88bc8e45172e7d5c15dda9,127.0.0.1
"2024-01-22 12:10:30",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059146074eee988ef89f8ac51c026c279796d8a7fae645a1f8636f4e9899b9c96c679c24,127.0.0.1
"2024-01-22 12:10:43",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][1]=1,127.0.0.1
"2024-01-22 12:10:43",admin,"Action ""Edit"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][1]=1,127.0.0.1
"2024-01-22 12:10:48",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=170591464320e3de0cbdb73f370121ceb15b746feb9f17661f7461502e7256e24619b90116,127.0.0.1
"2024-01-22 12:10:55",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][2]=1,127.0.0.1
"2024-01-22 12:10:55",admin,"Action ""Edit"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][2]=1,127.0.0.1
"2024-01-22 12:10:59",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=170591465580ac389aac42ee1c20a4b4d9c3975b6f81be09d3ac83670b18495487ca811371,127.0.0.1
"2024-01-22 12:11:05",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][3]=1,127.0.0.1
"2024-01-22 12:11:05",admin,"Action ""Edit"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&hostcms[checked][0][3]=1,127.0.0.1
"2024-01-22 12:11:09",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=1705914665760ef1fad9f8c69aef91dcd92218df82c45dae0d1e37a16cbfadaad20df3aa42,127.0.0.1
"2024-01-22 12:11:12",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&,127.0.0.1
"2024-01-22 12:11:16",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=3,127.0.0.1
"2024-01-22 12:11:21",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=3&secret_csrf=170591467649387c76a6c4e2cc45809e50032527d4dcf8f814b923caf014f3ad756c49ba7d,127.0.0.1
"2024-01-22 12:11:31",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=3&hostcms[checked][1][25]=1,127.0.0.1
"2024-01-22 12:11:31",admin,"Action ""Edit"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=3&hostcms[checked][1][25]=1,127.0.0.1
"2024-01-22 12:11:35",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=3&secret_csrf=17059146914586d5927858ed64a1b3ff47910cff72ff6796e02a8426ac5f1d6a250b553851,127.0.0.1
"2024-01-22 12:11:40",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=3&hostcms[checked][1][15]=1,127.0.0.1
